date,portfolio_value,portfolio_return,benchmark_value,benchmark_return,active_return
2025-01-07,110186.3877345123,0.10186387734512303,109679.4106045114,0.09679410604511407,0.005069771300008963
2025-01-08,109964.27368459164,0.09964273684591629,110886.41957155816,0.10886419571558159,-0.0092214588696653
2025-01-09,110102.7599761426,0.10102759976142606,109303.46008532726,0.09303460085327253,0.007992998908153526
2025-01-10,108959.9047684292,0.08959904768429205,108571.33519007666,0.08571335190076668,0.003885695783525378
2025-01-13,108866.08881787863,0.08866088817878626,108106.33918983935,0.0810633918983934,0.007597496280392857
2025-01-14,109191.66683191038,0.09191666831910372,109244.09391524307,0.09244093915243057,-0.0005242708333268453
2025-01-15,110405.37004115884,0.10405370041158846,109936.64387981962,0.09936643879819629,0.0046872616133921685
2025-01-16,110924.24904495868,0.10924249044958678,110223.55646609682,0.10223556466096828,0.007006925788618501
2025-01-17,111484.58723087807,0.11484587230878063,110945.77819349612,0.10945778193496114,0.005388090373819487
2025-01-20,111944.70124759502,0.11944701247595013,111034.82367454929,0.11034823674549288,0.009098775730457254
2025-01-21,112299.08173748333,0.1229908173748333,111598.75322739863,0.11598753227398628,0.007003285100847023
2025-01-22,112036.01669233985,0.12036016692339846,111321.72871268027,0.11321728712680268,0.00714287979659578
2025-01-23,112082.3375692858,0.12082337569285806,111222.79516006826,0.11222795160068255,0.008595424092175508
2025-01-24,112581.76632939148,0.12581766329391475,111598.75322739863,0.11598753227398628,0.009830131019928467
2025-01-27,112748.95216541796,0.1274895216541796,112983.83806025927,0.12983838060259267,-0.0023488589484130795
2025-01-28,112667.45532742087,0.12667455327420885,113142.13778295547,0.13142137782955476,-0.004746824555345919
2025-01-29,112895.34201935965,0.12895342019359646,113389.47543855861,0.13389475438558618,-0.004941334191989721
2025-01-30,113309.97678540123,0.13309976785401223,113913.83006073389,0.139138300607339,-0.006038532753326775
2025-01-31,113345.28999374041,0.13345289993740406,113686.28364454089,0.13686283644540898,-0.003409936508004918
2025-02-03,112623.88692588556,0.12623886925885563,114022.65923305097,0.14022659233050971,-0.013987723071654079
2025-02-04,112852.94523033153,0.12852945230331536,114349.14675000223,0.14349146750002229,-0.014962015196706924
2025-02-05,113403.75286094318,0.13403752860943174,114784.45589112434,0.14784455891124337,-0.01380703030181163
2025-02-06,113629.11080388536,0.13629110803885358,115219.77258039266,0.15219772580392665,-0.015906617765073072
2025-02-07,113173.2437259154,0.13173243725915396,114576.69316619524,0.14576693166195231,-0.014034494402798359
2025-02-10,113305.86248850849,0.1330586248850849,115308.81806144584,0.1530881806144584,-0.020029555729373483
2025-02-11,113402.5876511421,0.13402587651142084,115457.21461629074,0.1545721461629075,-0.02054626965148665
2025-02-12,112990.59457481364,0.1299059457481364,114329.35551059208,0.1432935551059209,-0.013387609357784491
2025-02-13,114017.34906830754,0.14017349068307539,116040.93540855021,0.16040935408550205,-0.020235863402426668
2025-02-14,114610.26445132997,0.1461026445132998,116169.5482721312,0.16169548272131196,-0.01559283820801216
2025-02-17,114611.91096872161,0.1461191096872161,116238.80251377424,0.1623880251377423,-0.016268915450526222
2025-02-18,114535.19092819125,0.14535190928191244,115655.089269661,0.15655089269660993,-0.011198983414697494
2025-02-19,114257.90571859913,0.1425790571859913,115318.70613300467,0.15318706133004678,-0.010608004144055494
2025-02-20,114383.34256434439,0.14383342564344392,115823.27706391604,0.1582327706391604,-0.01439934499571649
2025-02-21,114822.79204406549,0.14822792044065491,116664.2235833375,0.166642235833375,-0.018414315392720093
2025-02-24,114850.39039507377,0.14850390395073765,117416.132169852,0.17416132169852006,-0.025657417747782407
2025-02-25,115019.46411062984,0.15019464110629843,117257.8324471558,0.17257832447155796,-0.022383683365259532
2025-02-26,115509.04473801368,0.15509044738013666,117336.98230850391,0.17336982308503912,-0.018279375704902456
2025-02-27,115184.1565721747,0.15184156572174712,117515.06572246402,0.17515065722464018,-0.023309091502893065
2025-02-28,114835.62397399345,0.1483562397399345,117633.79051448617,0.1763379051448617,-0.027981665404927192
2025-03-03,115897.92891259737,0.1589792891259738,119226.64562042215,0.19226645620422156,-0.03328716707824775
2025-03-04,114614.26674616977,0.14614266746169768,118296.65361994751,0.182966536199475,-0.03682386873777732
2025-03-05,115074.65851980724,0.1507465851980725,117594.21558381213,0.17594215583812134,-0.025195570640048848
2025-03-06,115384.8877312002,0.15384887731200192,118563.77496681457,0.1856377496681456,-0.031788872356143694
2025-03-07,115313.56514539222,0.15313565145392216,118257.07868927346,0.18257078689273465,-0.029435135438812488
2025-03-10,115361.31957444019,0.1536131957444018,119028.77096705188,0.1902877096705189,-0.03667451392611709
2025-03-11,114270.84311771789,0.1427084311771789,117584.31996410705,0.17584319964107054,-0.03313476846389163
2025-03-12,114270.32145914195,0.14270321459141955,116802.73206662356,0.1680273206662357,-0.025324106074816166
2025-03-13,113929.12666354298,0.1392912666354298,116713.69413371662,0.16713694133716617,-0.027845674701736378
2025-03-14,114736.88462266696,0.14736884622666957,117336.98230850391,0.17336982308503912,-0.02600097685836955
2025-03-17,115667.13281028405,0.15667132810284046,118583.56620622471,0.18583566206224722,-0.029164333959406763
2025-03-18,115641.89895356708,0.1564189895356709,118583.56620622471,0.18583566206224722,-0.029416672526576315
2025-03-19,115847.7033851505,0.1584770338515049,118702.29099824687,0.18702290998246873,-0.02854587613096382
2025-03-20,115849.94798254236,0.15849947982542356,118454.95334264371,0.1845495334264371,-0.026050053601013534
2025-03-21,115410.64056534774,0.15410640565347733,118445.05772293865,0.18445057722938651,-0.030344171575909185
2025-03-24,115547.60910683151,0.15547609106831506,118682.49975883673,0.18682499758836735,-0.03134890652005229
2025-03-25,115799.97433919892,0.15799974339198908,118563.77496681457,0.1856377496681456,-0.027638006276156535
2025-03-26,115555.35439855742,0.1555535439855742,118514.31196458168,0.18514311964581687,-0.029589575660242673
2025-03-27,115419.15260393432,0.15419152603934316,119266.2205510962,0.19266220551096191,-0.03847067947161875
2025-03-28,114959.83962666278,0.14959839626662785,119375.04972341328,0.19375049723413285,-0.04415210096750499
2025-03-31,114922.46833836811,0.14922468338368122,119286.00424236011,0.1928600424236011,-0.043635359039919885
2025-04-01,115390.02677969189,0.153900267796919,119711.42531192336,0.19711425311923358,-0.043213985322314574
2025-04-02,115414.76444379347,0.1541476444379346,119434.40834535124,0.1943440834535124,-0.04019643901557779
2025-04-03,114402.15734096541,0.14402157340965416,119691.64162065946,0.1969164162065946,-0.052894842796940456
2025-04-04,111199.23645782829,0.11199236457828277,113597.23816348771,0.13597238163487702,-0.02398001705659425
2025-04-07,108245.46875795597,0.08245468757955976,110213.66084639175,0.10213660846391748,-0.019681920884357718
2025-04-08,109360.75028663977,0.09360750286639763,112944.27067773145,0.1294427067773145,-0.03583520391091688
2025-04-09,106767.39039745278,0.06767390397452777,110985.35312417017,0.10985353124170172,-0.04217962726717395
2025-04-10,109469.6513372396,0.09469651337239604,114438.18468290917,0.1443818468290916,-0.04968533345669557
2025-04-11,109329.48718905813,0.09329487189058128,114853.71013276736,0.1485371013276735,-0.05524222943709223
2025-04-14,111663.30182427046,0.11663301824270467,117406.23655014693,0.17406236550146925,-0.057429347258764585
2025-04-15,112147.05495149338,0.12147054951493375,118445.05772293865,0.18445057722938651,-0.06298002771445277
2025-04-16,112342.17489961344,0.12342174899613445,120206.10062312966,0.20206100623129664,-0.07863925723516219
2025-04-17,112509.07273568536,0.12509072735685356,118316.43731121143,0.1831643731121142,-0.05807364575526064
2025-04-22,112878.64371152259,0.12878643711522586,118276.8699286836,0.18276869928683603,-0.053982262171610174
2025-04-23,113482.69568205423,0.13482695682054224,118850.68755309178,0.18850687553091783,-0.053679918710375585
2025-04-24,113770.73543579009,0.13770735435790082,118652.82044786775,0.18652820447867757,-0.04882085012077675
2025-04-25,113933.96235266939,0.13933962352669393,117386.45285888303,0.17386452858883028,-0.034524905062136346
2025-04-28,114420.94636750231,0.14420946367502308,118593.46182592979,0.1859346182592978,-0.041725154584274726
2025-04-29,114864.52099458428,0.14864520994584285,118692.3953785418,0.18692395378541793,-0.03827874383957508
2025-04-30,114825.5202142199,0.148255202142199,119454.19203661515,0.19454192036615137,-0.04628671822395236
2025-05-01,114922.53090039932,0.14922530900399322,119958.76296752652,0.19958762967526522,-0.050362320671272
2025-05-02,115123.32784399341,0.15123327843993417,119018.88289549305,0.1901888289549305,-0.03895555051499633
2025-05-06,115161.03435712507,0.1516103435712508,119652.06668998541,0.19652066689985404,-0.04491032332860323
2025-05-07,115182.20927268334,0.15182209272683345,119375.04972341328,0.19375049723413285,-0.0419284045072994
2025-05-08,115295.30029803315,0.15295300298033143,119325.57917303416,0.19325579173034169,-0.040302788750010254
2025-05-09,115219.94407089238,0.15219944070892377,118751.75400047976,0.1875175400047977,-0.03531809929587393
2025-05-12,115769.84600178842,0.15769846001788412,117752.5077583621,0.17752507758362102,-0.019826617565736893
2025-05-13,115922.11306856445,0.15922113068564436,116505.93140878752,0.16505931408787533,-0.0058381834022309675
2025-05-14,115700.19936866654,0.15700199368666534,115566.04378860783,0.1556604378860782,0.0013415558005871464
2025-05-15,116143.94925681033,0.1614394925681033,116723.5897534217,0.16723589753421697,-0.005796404966113666
2025-05-16,116529.90552033807,0.16529905520338062,117317.19861723999,0.17317198617239993,-0.00787293096901931
2025-05-19,117141.15152931117,0.17141151529311172,118445.05772293865,0.18445057722938651,-0.013039061936274798
2025-05-20,117093.6967913571,0.17093696791357105,118860.58317279685,0.1886058317279684,-0.017668863814397362
2025-05-21,116890.11737136563,0.16890117371365632,118722.07468951077,0.1872207468951077,-0.018319573181451387
2025-05-22,115991.1456517977,0.1599114565179771,118623.14113689876,0.18623141136898758,-0.026319954851010463
2025-05-23,116097.2776061804,0.16097277606180405,118761.64962018483,0.18761649620184828,-0.026643720140044236
2025-05-27,117154.87897451912,0.17154878974519128,118939.73303414494,0.18939733034144934,-0.017848540596258067
2025-05-28,116641.33034134339,0.16641330341343386,118534.0956558456,0.18534095655845584,-0.018927653145021983
2025-05-29,117074.84592750955,0.1707484592750954,118435.16210323358,0.18435162103233593,-0.013603161757240523
2025-05-30,117281.86608035205,0.17281866080352049,118870.47879250192,0.1887047879250192,-0.015886127121498728
2025-06-02,117165.11066950505,0.17165110669505057,119187.07068974808,0.19187070689748076,-0.020219600202430188
2025-06-03,117574.98833182908,0.1757498833182909,118702.29099824687,0.18702290998246873,-0.011273026664177843
2025-06-04,118036.88075457088,0.18036880754570883,119177.17507004303,0.19177175070043018,-0.011402943154721346
2025-06-05,118005.75523402984,0.18005755234029852,118702.29099824687,0.18702290998246873,-0.006965357642170211
2025-06-06,117959.86614426051,0.17959866144260506,118910.05372317597,0.18910053723175957,-0.009501875789154512
2025-06-09,118092.37815181537,0.1809237815181537,118583.56620622471,0.18583566206224722,-0.004911880544093528
2025-06-10,118422.88942007015,0.18422889420070154,118445.05772293865,0.18445057722938651,-0.00022168302868497136
2025-06-11,118614.7044221411,0.18614704422141104,118751.75400047976,0.1875175400047977,-0.0013704957833866604
2025-06-12,118930.96693308673,0.18930966933086735,119038.66658675695,0.19038666586756947,-0.001076996536702124
2025-06-13,118640.96948062032,0.18640969480620329,119187.07068974808,0.19187070689748076,-0.005461012091277473
2025-06-16,118799.52623412825,0.1879952623412826,118919.9417947348,0.18919941794734796,-0.001204155606065349
2025-06-17,118347.17473373534,0.1834717473373535,118276.8699286836,0.18276869928683603,0.000703048050517463
2025-06-18,118348.81589260293,0.18348815892602932,117871.23255038426,0.17871232550384253,0.004775833422186793
2025-06-19,117587.49961828627,0.17587499618286273,117168.79451424886,0.17168794514248864,0.00418705104037409
2025-06-20,118015.05028206871,0.18015050282068712,118088.89089501841,0.18088890895018417,-0.000738406129497049
2025-06-23,118212.14572554457,0.1821214572554457,118148.24951695638,0.18148249516956372,0.0006389620858819889
2025-06-24,119137.75327080663,0.19137753270806623,118840.79948153293,0.18840799481532922,0.0029695378927370175
2025-06-25,118752.91721264587,0.1875291721264587,118306.54923965258,0.1830654923965258,0.00446367972993289
2025-06-26,119386.0224051771,0.19386022405177084,118415.37841196966,0.18415378411969674,0.009706439932074096
2025-06-27,119885.80395614519,0.19885803956145187,118811.11262241773,0.18811112622417725,0.010746913337274622
2025-06-30,120025.2661014296,0.20025266101429606,118949.62865385001,0.18949628653850015,0.010756374475795916
2025-07-01,120483.20273296395,0.20483202732963957,119978.54665879042,0.1997854665879042,0.005046560741735373
2025-07-02,120762.8524712146,0.2076285247121461,119107.92082839999,0.19107920828399982,0.016549316428146277
2025-07-03,121153.99261433083,0.2115399261433082,119177.17507004303,0.19177175070043018,0.01976817544287801
2025-07-04,120789.58047798989,0.20789580477989889,119196.96630945316,0.19196966309453156,0.015926141685367323
2025-07-07,120385.87671011136,0.2038587671011136,119187.07068974808,0.19187070689748076,0.011988060203632855
2025-07-08,120219.38746007628,0.20219387460076277,118870.47879250192,0.1887047879250192,0.013489086675743556
2025-07-09,120386.8990424884,0.20386899042488404,118751.75400047976,0.1875175400047977,0.016351450420086344
2025-07-10,120902.67169842232,0.20902671698422326,118781.43331144874,0.18781433311448748,0.021212383869735785
2025-07-11,120343.46453300677,0.20343464533006772,118049.31596434437,0.1804931596434436,0.02294148568662413
2025-07-14,120299.8813584586,0.20299881358458594,118316.43731121143,0.1831643731121142,0.019834440472471737
2025-07-15,119620.61319176349,0.19620613191763492,117426.02778955708,0.17426027789557086,0.02194585402206406
2025-07-16,119538.83389969272,0.1953883389969271,117762.40337806717,0.17762403378067182,0.01776430521625527
2025-07-17,120146.6947425791,0.20146694742579108,118108.67458628233,0.18108674586282336,0.020380201562967715
2025-07-18,120477.12112765902,0.20477121127659026,118217.50375859941,0.18217503758599407,0.02259617369059619
2025-07-21,121033.66119024278,0.21033661190242792,118573.67058651964,0.18573670586519642,0.0245999060372315
2025-07-22,121017.62051796356,0.21017620517963564,118761.64962018483,0.18761649620184828,0.022559708977787363
2025-07-23,121700.38767631962,0.2170038767631961,119008.98727578798,0.1900898727578797,0.026914004005316405
2025-07-24,121938.19024498266,0.2193819024498267,119266.2205510962,0.19266220551096191,0.02671969693886478
2025-07-25,121523.86162372387,0.21523861623723883,118979.30796481899,0.18979307964818992,0.02544553658904891
2025-07-28,121270.00714497137,0.2127000714497138,117238.0487558919,0.172380487558919,0.04031958389079482
2025-07-29,121127.0167037208,0.2112701670372079,118811.11262241773,0.18811112622417725,0.023159040813030662
2025-07-30,121017.60026858245,0.2101760026858246,118405.48279226459,0.18405482792264594,0.026121174763178656
2025-07-31,120566.78449871315,0.20566784498713164,117554.64065313808,0.17554640653138076,0.030121438455750882
2025-08-01,119997.78333685565,0.19997783336855646,117050.0697222267,0.17050069722226713,0.02947713614628933
2025-08-04,120948.23258041535,0.2094823258041536,118514.31196458168,0.18514311964581687,0.024339206158336735
2025-08-05,121115.27383879443,0.21115273838794435,118356.01224188547,0.18356012241885478,0.027592615969089573
2025-08-06,121554.4030038641,0.2155440300386411,118573.67058651964,0.18573670586519642,0.02980732417344467
2025-08-07,121709.0327774439,0.21709032777443915,118385.69910100069,0.18385699101000696,0.033233336764432186
2025-08-08,121990.63701403944,0.2199063701403945,118880.37441220698,0.1888037441220698,0.031102626018324697
2025-08-11,121892.87564801243,0.21892875648012433,118860.58317279685,0.1886058317279684,0.030322924752155922
2025-08-12,122473.52961072452,0.2247352961072453,119167.27945033796,0.1916727945033796,0.0330625016038657
2025-08-13,123124.15240812209,0.2312415240812209,119335.47479273923,0.19335474792739227,0.03788677615382863
2025-08-14,122880.53920073027,0.22880539200730277,119305.78793362401,0.19305787933624008,0.03574751267106269
2025-08-15,123070.20397823189,0.23070203978231896,119859.82941491451,0.1985982941491451,0.032103745633173864
2025-08-18,122860.86940175926,0.22860869401759265,120354.5047261208,0.20354504726120792,0.025063646756384728
2025-08-19,123185.4648864381,0.23185464886438112,120552.37183134482,0.20552371831344818,0.02633093055093294
2025-08-20,123440.76018669848,0.23440760186698473,121650.55162607449,0.216505516260745,0.017902085606239737
2025-08-21,123219.36216605286,0.23219362166052848,121472.46821211439,0.21472468212114393,0.017468939539384554
2025-08-22,124414.03348107943,0.24414033481079422,121947.35983205677,0.2194735983205678,0.024666736490226437
2025-08-26,123334.40284409444,0.23334402844094448,119919.18803685246,0.19919188036852464,0.03415214807241984
2025-08-27,123430.05706491957,0.23430057064919563,120126.95076178155,0.20126950761781548,0.03303106303138015
2025-08-28,123775.92815323525,0.23775928153235237,120028.01720916954,0.20028017209169535,0.03747910944065702
2025-08-29,123503.79685933894,0.23503796859338943,120196.20500342459,0.20196205003424583,0.0330759185591436
2025-09-01,123739.63416119927,0.23739634161199263,120562.26745104989,0.20562267451049898,0.03177366710149365
2025-09-02,122810.80362130074,0.22810803621300746,120067.5921398436,0.20067592139843593,0.02743211481457153
2025-09-03,123167.92032708609,0.23167920327086078,120097.27145081258,0.2009727145081257,0.030706488762735074
2025-09-04,123618.16052612351,0.2361816052612351,120295.1385560366,0.20295138556036596,0.033230219700869146
2025-09-05,124149.5908297119,0.2414959082971191,120512.79690067077,0.20512796900670782,0.036367939290411266
2025-09-08,124434.69185383953,0.2443469185383953,120552.37183134482,0.20552371831344818,0.03882320022494712
2025-09-09,124394.76649210541,0.24394766492105413,120483.1175897018,0.20483117589701805,0.03911648902403608
2025-09-10,124731.28799436887,0.24731287994368878,120225.88431439358,0.20225884314393583,0.04505403679975295
2025-09-11,125522.52644082534,0.2552252644082533,121145.98069516313,0.21145980695163136,0.04376545745662197
2025-09-12,125176.15121157243,0.2517615121157244,120789.8138672429,0.207898138672429,0.043863373443295384
2025-09-15,125590.04838407284,0.2559004838407284,120621.62607298786,0.20621626072987853,0.04968422311084986
2025-09-16,125322.6023603379,0.253226023603379,119978.54665879042,0.1997854665879042,0.05344055701547479
2025-09-17,125764.41773577654,0.25764417735776535,120394.07965679484,0.2039407965679485,0.053703380789816846
2025-09-18,125292.35506692246,0.2529235506692247,120087.3758311075,0.20087375831107512,0.05204979235814955
2025-09-19,125119.16907016482,0.25119169070164826,119840.03817550436,0.1984003817550437,0.052791308946604554
2025-09-22,125238.00222536213,0.2523800222536212,119572.9168286373,0.1957291682863731,0.056650853967248116
2025-09-23,125530.1868233273,0.25530186823327305,119899.40434558855,0.19899404345588545,0.056307824777387605
2025-09-24,125170.36119757178,0.2517036119757179,119869.72503461957,0.19869725034619568,0.053006361629522214
2025-09-25,124522.6122190817,0.24522612219081696,119642.17107028034,0.19642171070280345,0.04880441148801351
2025-09-26,124995.42493138733,0.24995424931387333,120394.07965679484,0.2039407965679485,0.04601345274592483
2025-09-29,125371.69495140681,0.2537169495140681,120463.33389843788,0.20463333898437885,0.04908361052968924
2025-09-30,125321.70439330731,0.2532170439330732,120720.55962559987,0.20720559625599866,0.046011447677074546
2025-10-01,125941.23899365994,0.25941238993659943,121274.60110689036,0.21274601106890367,0.04666637886769576
2025-10-02,125876.96042595644,0.2587696042595644,120878.85934829607,0.20878859348296075,0.04998101077660366
2025-10-03,126447.93097510166,0.2644793097510165,121333.95972882831,0.21333959728828322,0.0511397124627333
2025-10-06,126318.5384175771,0.263185384175771,120997.58414031823,0.20997584140318226,0.053209542772588714
2025-10-07,126149.84532303426,0.2614984532303426,121373.53465950237,0.2137353465950238,0.0477631066353188
2025-10-08,126220.34649409445,0.2622034649409446,121056.94276225619,0.21056942762256203,0.051634037318382564
2025-10-09,125693.87792646598,0.2569387792646598,120799.70948694798,0.20799709486947981,0.048941684395179985
2025-10-10,125078.40310296483,0.2507840310296483,120760.13455627392,0.20760134556273924,0.043182685466909065
2025-10-13,125197.40170417234,0.2519740170417235,119731.20900318728,0.19731209003187278,0.05466192700985073
2025-10-14,125159.95408000986,0.2515995408000986,120403.96772835369,0.2040396772835369,0.04755986351656172
2025-10-15,126196.02942727787,0.2619602942727788,120888.75496800114,0.20888754968001133,0.05307274459276745
2025-10-16,126369.46843628009,0.26369468436280097,120878.85934829607,0.20878859348296075,0.05490609087984022
2025-10-17,126039.66574497228,0.26039665744972273,120829.38879791695,0.2082938879791696,0.052102769470553145
2025-10-20,126782.35566173843,0.26782355661738433,121314.17603756441,0.21314176037564403,0.0546817962417403
2025-10-21,126704.3081944483,0.2670430819444829,121650.55162607449,0.216505516260745,0.050537565683737906
2025-10-22,126637.94367035187,0.2663794367035188,121759.38079839158,0.2175938079839157,0.048785628719603125
2025-10-23,126740.133644981,0.26740133644981,121027.2634512872,0.21027263451287204,0.057128701936937976
2025-10-27,127331.22835385229,0.2733122835385229,120572.16307075496,0.20572163070754956,0.06759065283097332
2025-10-28,127471.27595080069,0.2747127595080068,120582.05114231381,0.20582051142313817,0.0688922480848686
2025-10-29,127266.08511977055,0.27266085119770556,118999.0916560829,0.18999091656082912,0.08266993463687644
2025-10-30,126550.01870404146,0.26550018704041456,118722.07468951077,0.1872207468951077,0.07827944014530686
2025-10-31,125869.10338550742,0.2586910338550743,118543.99127555067,0.18543991275550664,0.07325112109956766
2025-11-03,125689.22517824451,0.256892251782445,117831.6576197102,0.17831657619710195,0.07857567558534306
2025-11-04,125683.06944225436,0.2568306944225436,118227.39937830449,0.18227399378304487,0.07455670063949871
2025-11-05,125576.33272020178,0.2557633272020179,118415.37841196966,0.18415378411969674,0.07160954308232115
2025-11-06,125663.37803950626,0.2566337803950627,118405.48279226459,0.18405482792264594,0.07257895247241675
2025-11-07,125569.55354580768,0.2556955354580768,118969.41234511393,0.18969412345113934,0.06600141200693743
2025-11-10,126216.78727061773,0.26216787270617736,119196.96630945316,0.19196966309453156,0.0701982096116458
2025-11-11,127181.59500305186,0.2718159500305186,120740.35086501001,0.20740350865010004,0.06441244138041857
2025-11-12,127739.2445218733,0.2773924452187331,121452.68452085047,0.21452684520850474,0.06286560001022834
2025-11-13,127540.9761926301,0.27540976192630096,121808.8513487707,0.21808851348770686,0.0573212484385941
2025-11-14,126891.51742407118,0.2689151742407119,121027.2634512872,0.21027263451287204,0.05864253972783984
